RESTAURANT;DIRECCION;NOMBRE_PLATO;DESCRIPCION_PLATO
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Congrio Yangtse;Congrio preparado al estilo yangtse.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Camarón Yangtse;Camarón preparado al estilo yangtse.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Congrio Champiñones y Algas;Congrio champiñones y algas.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Tamarindo;Salsa agridulce.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Soya;Salsa soya.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Ají Aparte;Ají verde.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Coca-Cola Sabor Original 1.5 l;Gaseosa
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Coca-Cola Sin Azúcar 1.5 l;Gaseosa
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Coca-Cola Light 1.5 l;Gaseosa
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Sprite 1.5 l;Gaseosa
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Sprite Sin Azúcar 1.5 l;Gaseosa
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Fanta 1.5 l;Gaseosa
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Coca-Cola Sin Azúcar 350 ml;Bebida
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Coca-Cola Sabor Original 350 ml;Gaseosa
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Coca-Cola Light 350 ml;Gaseosa
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Sprite Zero 350 ml;Bebida
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Sprite 350 ml;Gaseosa
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Fanta 350 ml;Gaseosa
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Cerdo Asado;Porción de Cerdo asado.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Cerdo Asado con Piña;Cerdo asado con piña.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Costillar Cantonés;Costillar preparado al estilo cantonés.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Cerdo Mongliano;Cerdo mongliano preparado con algas y cebollín.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Cerdo Champiñones;Cerdo preparado con champiñones.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Cerdo con Algas;Cerdo con algas y cebollin
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Pollo Fuyon;Pollo preparado al estilo fuyon.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Pollo Mongoliano;Pollo mongoliano con cebollín y ají.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Pollo Champiñones y Algas;Pollo salteado con champiñones y algas.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Pollo Tausi;Pollo tausi preparado con cebollín y pimentón
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Pollo Al Vapor;Pollo cocido al vapor.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Pollo con Piña;Pollo con salsa tamarindo y piña.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Pollo Chitén;Pollo chitén con brócoli y almendras.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Pollo con Curry;Pollo preparado al curry.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Pollo Solo;Porción de pollo solo.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Pollo con Chicharrón;Pollo preparado con chicharrón.
Mei;7203, Cristóbal Colón, Las Condes, Región Metropolitana;Pollo con Camarón;Pollo salteado con camarón.
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;2 Whopper Jr. + 1 Papa Grande;La mejor pareja para acompañar las mejores papas. mini dupla que te permite llevar los favoritos del king! 2 whopper junior + 1 papa grande
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;2 Whopper Jr.doble  + 1 Papa Grande;La mejor pareja para acompañar las mejores papas. mini dupla que te permite llevar los favoritos del king! 2 whopper junior doble + 1 papa grande
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;2 Cheeseburger Jr + 1 Papa Grande;La mejor pareja para acompañar las mejores papas. mini dupla que te permite llevar los favoritos del king! 2 cheeseburger junior + 1 papa grande
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;2 Cheeseburger Jr. Doble + 1 Papa Grande;La mejor pareja para acompañar las mejores papas. mini dupla que te permite llevar los favoritos del king! 2 cheeseburger junior doble + 1 papa grande
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Mix & Match;Combínalos como tú quieras! elige 2 de estos deliciosos sándwich ¿con cuáles te quedas?
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Familiar Clásico;Iressistible combinación para compartir! 3 deluxe queso junior + 3 papas grandes + porción de nuggets de 8 unidades. foto de uso referencial*
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;2x Papas Fritas Grandes;Por qué elegir uno si te puedes llevar x2, una dupla irresistible de tus papas fritas favoritas!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;2x Sándwich Whopper;Por qué elegir uno si te puedes llevar x2, una dupla irresistible de tus sándwich favoritos!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;2x Sándwich King De Pollo Italiano;Por qué elegir uno si te puedes llevar x2, una dupla irresistible de tus sándwich favoritos!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;2x Sándwich Rodeo King;Por qué elegir uno si te puedes llevar x2, una dupla irresistible de tus sándwich favoritos!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;2x Sándwich Whopper Vegetal;Por qué elegir uno si te puedes llevar x2, una dupla irresistible de tus sándwich favoritos!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;2x Sándwich King De Pollo Italiano Veget;Por qué elegir uno si te puedes llevar x2, una dupla irresistible de tus sándwich favoritos!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Whopper Vegetal Más Sandwich Whopper + B;La mejor pareja para acompañar un balde de las mejores papas. una gran promoción que te permite llevar tu sandwich whopper vegetal con un sandwich whopper
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;King Pollo Italiano Más King Pollo Club;La mejor pareja para acompañar un balde de las mejores papas. una gran promoción que te permite llevar tu sandwich king pollo italiano con un sandwich king pollo club
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Sándwich Whopper Más Rodeo King + Balde;La mejor pareja para acompañar un balde de las mejores papas. una gran promoción que te permite llevar tu sandwich whopper con un sandwich rodeo king
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Smoke Mayo Crispy;Lo nuevo de king selection, delicioso crispy chicken en pan de papa, acompañado de lechuga crespa, cebolla caramelizada, jugosos pepinillos y nuestra famosa smoke mayo. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Bacon Bbq Crispy Chicken;Lo nuevo de king selection, delicioso crispy chicken en pan de papa, acompañado de salsa bbq, cebolla caramelizada, queso cheddar y crocante tocino.  ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo American Grill Simple;The king selection, con 200 gramos a la parrilla en suave pan de papa. american grill nos deleita con la más fresca lechuga lollo, tomate, crujiente tocino, queso cheddar, cebolla caramelizada y un toque de mayonesa ahumada. ¡tu combo incluye papas f
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo American Grill Doble;The king selection, con doble carne de 200 gramos a la parrilla en suave pan de papa. american grill nos deleita con la más fresca lechuga lollo, tomate, crujiente tocino, queso cheddar, cebolla caramelizada y un toque de mayonesa ahumada. ¡tu combo
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Whopper Mozzarella;Tu whopper de siempre, ahora con 3 crocantes bastones de queso mozzarella, imposible resistirse!. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Whopper Mozzarella Doble;Tu whopper doble de siempre, ahora con 3 crocantes bastones de queso mozzarella, imposible resistirse!. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Stacker Mozzarella;Tu stacker de siempre, ahora con 3 crocantes bastones de queso mozzarella, imposible resistirse! ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Stacker Mozzarella Doble;Tu stacker doble de siempre, ahora con 3 crocantes bastones de queso mozzarella, imposible resistirse! ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Whopper;Sándwich icónico de bk!. carne whopper 100% de vacuno a la parrilla, jugosos tomates, frescas lechugas, deliciosa mayonesa, kétchup, pepinillos y cebolla. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Whopper Doble;La carne a la parrilla de bk! doble carne whopper 100% de vacuno a la parrilla, jugosos tomates, frescas lechugas, deliciosa mayonesa, kétchup, pepinillos y cebolla. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Whopper Extreme;Una variante de nuestra clásica whopper con queso cheddar y tocino que lleva al placer. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Whopper Extreme Doble;Una variante de nuestra clásica whopper con doble carne, queso cheddar y tocino que lleva al placer. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo King Italiano Con Queso;King italiano con queso!  nuestra sabrosa carne a la parrilla acompañada de palta, tomate, mayonesa y queso. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo King Italiano Con Queso Doble;King italiano con queso!  dos sabrosas carnes a la parrilla acompañada de palta, tomate, mayonesa y queso. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Stacker;Exquisita hamburguesa a la parrilla, sabroso tocino, queso cheddar y su mítica salsa stacker.  ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Stacker Doble;El mítico sabor de la stacker llega con doble porción de carne a la parrilla, sabroso tocino, queso cheddar y su mítica salsa stacker.  ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Rodeo King;Carne whopper a la parrilla, aros de cebolla empanizados, queso  y salsa bbq ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Rodeo King Doble;El clásico sabor de la rodeo king llega en partida doble. carne whopper a la parrilla, aros de cebolla empanizados, queso  y salsa bbq. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo King Germano;La nueva preparación del king! jugosa carne a la parrilla, acompañada con queso, tocino crujiente, cebolla caramelizada, pepinillos y kétchup. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo King Germano Doble;La nueva preparación del king con el doble de sabor, dos jugosas carnes a la parrilla, acompañadas con queso, tocino crujiente, cebolla caramelizada, pepinillos y kétchup. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Chicken Fries;Exquisitos 9 chicken fries. 100% pechuga de pollo apanada. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Nuggets  X8;8 Deliciosos, crujientes y dorados nuggets de pollo rebozados en pan rallado. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida! combo no incluye salsas.
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo King De Pollo Italiano;Crujiente carne de pollo apanada a la perfección en pan con semillas de sésamo, acompañado de frescos tomates, rica palta y mayonesa.¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo King De Pollo Rodeo Simple;Crujiente carne de pollo apanada a la perfección, aros de cebolla, queso cheddar y la rica salsa bbq. un clásico de bk, ahora en versión pollo. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo King De Pollo Stacker Simple;Para los amantes de la salsa stacker: crujiente carne de pollo apanada a la perfección, queso cheddar y cebolla, todo decorado con los más ricos pepinillos. por supuesto, con un toque de salsa stacker. ¡tu combo incluye papas fritas medianas o aros d
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo King De Pollo Club;Crujiente carne de pollo apanada a la perfección. sensación única combinada con verduras frescas, irresistible queso cheddar, mayonesa y crujiente bacon. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Nuggets Vegetal X8;8 Sabrosos nuggets vegetal, todo el sabor del pollo pero hecha íntegramente con vegetales. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida! combo no incluye salsas.
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Whopper Vegetal;El sándwich emblemático de bk!, en una hamburguesa 100% whopper, 0% carne,  hecha completamente de fuentes vegetales. .¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo Whopper Vegetal Doble;El sándwich emblemático de bk!, en una hamburguesa 100% whopper doble, 0% carne,  hecha completamente de fuentes vegetales. .¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo King Rodeo Bbq Vegetal;100% Whopper, 0% carne, esta vez acompañado de crujientes aros de cebolla empanizados, salsa bbq y queso. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo King Rodeo Bbq Vegetal Doble;200% Whopper, 0% carne, disfruta el doble de sabor vegetal, esta vez acompañado de crujientes aros de cebolla empanizados, salsa bbq y queso. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo King Pollo Vegetal Clásico;King vegetal clásico! todo el sabor del pollo pero hecha íntegramente con vegetales. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo King Pollo Italiano Vegetal;King italiano vegetal, todo el sabor del pollo pero hecha íntegramente con vegetales, acompañado de tomates frescos, rica palta y mayonesa. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Combo King De Pollo Italiano Vegetal Dob;King italiano vegetal doble, todo el sabor del pollo pero hecha íntegramente con vegetales, acompañado de tomates frescos, rica palta y mayonesa. ¡tu combo incluye papas fritas medianas o aros de cebolla y una lata de bebida!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Chicken Fries;Exquisitos 9 chicken fries. 100% pechuga de pollo apanada.
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;4x Mozzarella Sticks;¿Antojo de algo nuevo? tenemos la combinación perfecta, crujientes y deliciosos 4 mozarella!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Nuggets 8 Unidades;Sabrosos nuggets de pollo, jugosos por dentro y crocantes por fuera. no incluye salsas**
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Papas Fritas Grandes;Nuestra clásicas y crujientes papas fritas al mejor estilo de bk!
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Aros De Cebolla 8 Unidades;8 Aros de cebollas deliciosos, crujientes y dorados que no podrás parar de comerlos.
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Bowl Papas Fritas;Nuestra clásicas y crujientes papas fritas al mejor estilo de bk!, para compartir.. ¿o no? imagen de uso referencial*
Burger King®;El Rodeo 12850, Lo Barnechea, Región Metropolitana;Bowl Papas Fritas Y Aros De Cebolla;Nuestra clásicas y crujientes papas fritas al mejor estilo de bk! acompañadas de 8 crujientes aros de cebolla, para compartir.. ¿o no? imagen de uso referencial*
